s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 4.0006756E+001, 3.8294263E+004,-1.1536264E+004,-2.4241743E+004,-2.2442013E+003,-1.8164094E+000, 0.0000000E+000, 0.0000000E+000, 1.1421999E+002, 2.7023874E+002, 1.4936341E+002, 9.1653742E-001, 0.0000000E+000
 4.1001896E+001, 3.9877023E+004,-1.2918024E+004,-2.4802714E+004,-2.3900777E+003,-1.8327717E+000, 0.0000000E+000, 0.0000000E+000,-1.8896305E+002,-2.3562508E+002, 1.4936341E+002, 9.1666030E-001, 0.0000000E+000
 4.2001263E+001, 4.0218995E+004,-1.2364330E+004,-2.5983023E+004,-2.4706446E+003,-1.8098064E+000, 0.0000000E+000, 0.0000000E+000,-4.8638302E+002,-6.0081239E+002, 1.4936341E+002, 9.1676094E-001, 0.0000000E+000
 4.3001381E+001, 3.8607282E+004,-1.2116173E+004,-2.4364556E+004,-2.3724698E+003,-1.8100206E+000, 0.0000000E+000, 0.0000000E+000,-8.7169160E+002,-2.4772662E+002, 1.4936341E+002, 9.1684355E-001, 0.0000000E+000
 4.4007072E+001, 4.0555385E+004,-1.2195366E+004,-2.6270540E+004,-2.4458003E+003,-1.8273481E+000, 0.0000000E+000, 0.0000000E+000, 1.9012219E+001,-3.5814876E+002, 1.4936341E+002, 9.1691138E-001, 0.0000000E+000
 4.5001019E+001, 3.9693194E+004,-1.2264088E+004,-2.4441470E+004,-2.3427868E+003,-1.8356848E+000, 0.0000000E+000, 0.0000000E+000, 2.7305105E+002, 6.4301395E+002, 1.4936341E+002, 9.1696678E-001, 0.0000000E+000
 4.6004627E+001, 4.2026838E+004,-1.2800285E+004,-2.5811168E+004,-2.4258276E+003,-1.8322447E+000, 0.0000000E+000, 0.0000000E+000, 1.1791462E+003, 9.8772503E+002, 1.4936341E+002, 9.1701204E-001, 0.0000000E+000
 4.7005714E+001, 3.8225236E+004,-1.1647514E+004,-2.5449954E+004,-2.3471735E+003,-1.8246359E+000, 0.0000000E+000, 0.0000000E+000,-1.3038840E+003,-1.2212296E+003, 1.4936341E+002, 9.1704926E-001, 0.0000000E+000
 4.8002026E+001, 3.9810263E+004,-1.2535839E+004,-2.5429247E+004,-2.4369664E+003,-1.8256293E+000, 0.0000000E+000, 0.0000000E+000,-6.6659239E+002,-5.9361443E+002, 1.4936341E+002, 9.1707962E-001, 0.0000000E+000
 4.9004665E+001, 4.1144276E+004,-1.2438277E+004,-2.5198008E+004,-2.3040696E+003,-1.8199540E+000, 0.0000000E+000, 0.0000000E+000, 9.1861942E+002, 1.2021014E+003, 1.4936341E+002, 9.1710449E-001, 0.0000000E+000
 5.0007275E+001, 4.0220247E+004,-1.2547828E+004,-2.6075872E+004,-2.2791940E+003,-1.8387780E+000, 0.0000000E+000, 0.0000000E+000,-4.6280523E+002,-6.8448634E+002, 1.4936341E+002, 9.1712492E-001, 0.0000000E+000
 5.1007668E+001, 3.8749140E+004,-1.1497939E+004,-2.5513938E+004,-2.2136232E+003,-1.8496792E+000, 0.0000000E+000, 0.0000000E+000,-5.8421527E+002,-4.7821038E+002, 1.4936341E+002, 9.1714162E-001, 0.0000000E+000
 5.2004662E+001, 4.1104110E+004,-1.2341083E+004,-2.6122708E+004,-2.2151417E+003,-1.8372561E+000, 0.0000000E+000, 0.0000000E+000, 2.5631775E+002, 4.2333959E+002, 1.4936341E+002, 9.1715526E-001, 0.0000000E+000
 5.3003567E+001, 4.0532289E+004,-1.2342101E+004,-2.6567952E+004,-2.2625731E+003,-1.8346885E+000, 0.0000000E+000, 0.0000000E+000,-6.4381122E+002,-6.4217164E+002, 1.4936341E+002, 9.1716642E-001, 0.0000000E+000
 5.4004032E+001, 3.8236681E+004,-1.1805288E+004,-2.4661545E+004,-2.1880992E+003,-1.8659500E+000, 0.0000000E+000, 0.0000000E+000,-9.1647845E+002,-4.2011764E+002, 1.4936341E+002, 9.1717557E-001, 0.0000000E+000
 5.5001289E+001, 4.1500325E+004,-1.2060203E+004,-2.6841764E+004,-2.4235675E+003,-1.8372000E+000, 0.0000000E+000, 0.0000000E+000, 7.4808794E+002, 1.7295266E+002, 1.4936341E+002, 9.1718306E-001, 0.0000000E+000
 5.6001934E+001, 3.9052469E+004,-1.1841012E+004,-2.4193039E+004,-2.2381610E+003,-1.8043082E+000, 0.0000000E+000, 0.0000000E+000, 2.7184490E+002, 7.7845281E+002, 1.4936341E+002, 9.1718919E-001, 0.0000000E+000
 5.7003178E+001, 4.0625439E+004,-1.2863171E+004,-2.5265836E+004,-2.3510778E+003,-1.8269142E+000, 0.0000000E+000, 0.0000000E+000, 3.0569943E+002, 1.4352754E+002, 1.4936341E+002, 9.1719422E-001, 0.0000000E+000
 5.8008286E+001, 4.0167773E+004,-1.1953726E+004,-2.5896686E+004,-2.3095080E+003,-1.8390350E+000, 0.0000000E+000, 0.0000000E+000, 3.1751469E+001, 6.0144032E+000, 1.4936341E+002, 9.1719835E-001, 0.0000000E+000
 5.9003784E+001, 3.8959814E+004,-1.1929567E+004,-2.4772710E+004,-2.2559684E+003,-1.8042251E+000, 0.0000000E+000, 0.0000000E+000,-3.3063609E+002,-2.3696955E-001, 1.4936341E+002, 9.1720172E-001, 0.0000000E+000
 6.0004490E+001, 4.0310740E+004,-1.2307212E+004,-2.6484302E+004,-2.2989266E+003,-1.8340424E+000, 0.0000000E+000, 0.0000000E+000,-5.1373165E+002,-7.8153423E+002, 1.4936341E+002, 9.1720447E-001, 0.0000000E+000
 6.1002350E+001, 4.0820304E+004,-1.2724864E+004,-2.4400653E+004,-2.2218049E+003,-1.8260778E+000, 0.0000000E+000, 0.0000000E+000, 1.1802593E+003, 1.4711560E+003, 1.4936341E+002, 9.1720673E-001, 0.0000000E+000
 6.2006802E+001, 3.9314997E+004,-1.1703640E+004,-2.5746821E+004,-2.1979640E+003,-1.8294544E+000, 0.0000000E+000, 0.0000000E+000,-1.9631151E+002,-3.3525619E+002, 1.4936341E+002, 9.1720858E-001, 0.0000000E+000
 6.3007336E+001, 3.9679639E+004,-1.2122798E+004,-2.4933889E+004,-2.1491426E+003,-1.8322422E+000, 0.0000000E+000, 0.0000000E+000, 1.3079723E+002, 4.7197753E+002, 1.4936341E+002, 9.1721009E-001, 0.0000000E+000
 6.4000732E+001, 4.1081527E+004,-1.2611191E+004,-2.6499645E+004,-2.1603330E+003,-1.8004566E+000, 0.0000000E+000, 0.0000000E+000, 1.1261845E+002,-1.9144290E+002, 1.4936341E+002, 9.1721133E-001, 0.0000000E+000
 6.5004517E+001, 3.9106543E+004,-1.2022965E+004,-2.5673040E+004,-2.1473799E+003,-1.8290345E+000, 0.0000000E+000, 0.0000000E+000,-7.4419417E+002,-7.3867061E+002, 1.4936341E+002, 9.1721234E-001, 0.0000000E+000
 6.6000046E+001, 4.0136070E+004,-1.2224439E+004,-2.5688240E+004,-2.1387473E+003,-1.8177939E+000, 0.0000000E+000, 0.0000000E+000,-2.3929832E+002, 8.2825782E+001, 1.4936341E+002, 9.1721317E-001, 0.0000000E+000
 6.7006554E+001, 3.9940554E+004,-1.1859015E+004,-2.6611175E+004,-2.1337739E+003,-1.8281605E+000, 0.0000000E+000, 0.0000000E+000,-6.2630399E+002,-6.6523815E+002, 1.4936341E+002, 9.1721385E-001, 0.0000000E+000
 6.8006073E+001, 4.0892801E+004,-1.2524181E+004,-2.4482025E+004,-2.0537737E+003,-1.8274781E+000, 0.0000000E+000, 0.0000000E+000, 1.4849134E+003, 1.8309936E+003, 1.4936341E+002, 9.1721441E-001, 0.0000000E+000
 6.9003868E+001, 3.9550102E+004,-1.1955396E+004,-2.6442903E+004,-2.1370654E+003,-1.8329848E+000, 0.0000000E+000, 0.0000000E+000,-6.2793423E+002,-9.8709500E+002, 1.4936341E+002, 9.1721487E-001, 0.0000000E+000
 7.0000854E+001, 3.9151810E+004,-1.1350568E+004,-2.5851209E+004,-2.1017056E+003,-1.8215178E+000, 0.0000000E+000, 0.0000000E+000, 2.4129186E+002,-1.5349377E+002, 1.4936341E+002, 9.1721524E-001, 0.0000000E+000
 7.1006821E+001, 4.1162469E+004,-1.2584136E+004,-2.5733836E+004,-2.1192122E+003,-1.8423762E+000, 0.0000000E+000, 0.0000000E+000, 4.6113731E+002, 7.2344215E+002, 1.4936341E+002, 9.1721555E-001, 0.0000000E+000
 7.2001457E+001, 4.0827202E+004,-1.2163875E+004,-2.7085749E+004,-2.1910167E+003,-1.8343354E+000, 0.0000000E+000, 0.0000000E+000,-6.0513084E+002,-6.1527295E+002, 1.4936341E+002, 9.1721580E-001, 0.0000000E+000
 7.3004463E+001, 4.0248230E+004,-1.1952274E+004,-2.5973583E+004,-2.1061997E+003,-1.8297567E+000, 0.0000000E+000, 0.0000000E+000,-5.9192838E+001, 2.1434380E+002, 1.4936341E+002, 9.1721600E-001, 0.0000000E+000
 7.4003487E+001, 3.8262139E+004,-1.1624127E+004,-2.5279340E+004,-2.0806588E+003,-1.8340601E+000, 0.0000000E+000, 0.0000000E+000,-7.7963784E+002,-7.2382140E+002, 1.4936341E+002, 9.1721617E-001, 0.0000000E+000
 7.5000504E+001, 3.9933127E+004,-1.2063701E+004,-2.5291752E+004,-2.1410834E+003,-1.8338137E+000, 0.0000000E+000, 0.0000000E+000, 4.1460174E+002, 4.3475676E+002, 1.4936341E+002, 9.1721631E-001, 0.0000000E+000
 7.6008537E+001, 4.1406395E+004,-1.2510687E+004,-2.6496874E+004,-2.1907044E+003,-1.8417161E+000, 0.0000000E+000, 0.0000000E+000, 3.0721735E+002, 2.0628701E+002, 1.4936341E+002, 9.1721642E-001, 0.0000000E+000
 7.7003159E+001, 3.9077660E+004,-1.1847771E+004,-2.5721909E+004,-2.1579156E+003,-1.8621062E+000, 0.0000000E+000, 0.0000000E+000,-6.0419274E+002,-6.5179739E+002, 1.4936341E+002, 9.1721651E-001, 0.0000000E+000
 7.8006676E+001, 4.0378079E+004,-1.1838379E+004,-2.5653778E+004,-2.1830146E+003,-1.8299068E+000, 0.0000000E+000, 0.0000000E+000, 6.9291431E+002, 7.0107697E+002, 1.4936341E+002, 9.1721659E-001, 0.0000000E+000
