trial_id,campaign_id,search_phase,variables_json,stage,task,outer_fold_index,outer_holdout_parent_case_id,inner_fold_index,train_parent_case_ids_json,validation_parent_case_ids_json,test_parent_case_ids_json,seed,status,error_type,error_message,started_at_utc,elapsed_s,n_train_rows,n_train_parent_groups,candidate_count,runner_metadata_json,machine_protocol_sha256,execution_supplement_sha256,shape_expansion_decision_sha256
peak_q_d__outer07__inner00__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082301,SUCCESS,,,2026-08-23T11:10:57.652406+00:00,2.7143814000301063,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner00__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner00__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082302,SUCCESS,,,2026-08-23T11:11:00.410966+00:00,2.8472780999727547,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner00__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner00__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082303,SUCCESS,,,2026-08-23T11:11:03.306807+00:00,2.7292102999053895,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner00__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner00__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082304,SUCCESS,,,2026-08-23T11:11:06.084946+00:00,2.851699999999255,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner00__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner00__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,0,"[""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35""]","[""d_q018_s35"",""d_q036_s50""]","[""d_q036_s45""]",2026082305,SUCCESS,,,2026-08-23T11:11:08.989590+00:00,2.7487587998621166,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner00__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner01__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,1,"[""d_q018_s35"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q036_s45""]",2026082301,SUCCESS,,,2026-08-23T11:11:11.782574+00:00,2.800600899849087,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner01__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner01__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,1,"[""d_q018_s35"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q036_s45""]",2026082302,SUCCESS,,,2026-08-23T11:11:14.632992+00:00,2.972675600089133,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner01__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner01__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,1,"[""d_q018_s35"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q036_s45""]",2026082303,SUCCESS,,,2026-08-23T11:11:17.665280+00:00,5.291565800085664,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner01__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner01__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,1,"[""d_q018_s35"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q036_s45""]",2026082304,SUCCESS,,,2026-08-23T11:11:23.465646+00:00,42.83499010000378,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner01__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner01__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,1,"[""d_q018_s35"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q018_s45"",""d_q018_s50""]","[""d_q036_s45""]",2026082305,SUCCESS,,,2026-08-23T11:12:06.851075+00:00,39.35299780033529,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner01__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner02__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,2,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q036_s45""]",2026082301,SUCCESS,,,2026-08-23T11:12:46.806507+00:00,28.649545900058,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner02__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner02__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,2,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q036_s45""]",2026082302,SUCCESS,,,2026-08-23T11:13:15.973211+00:00,31.801272500306368,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner02__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner02__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,2,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q036_s45""]",2026082303,SUCCESS,,,2026-08-23T11:13:48.184417+00:00,31.00714490003884,6,6,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner02__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner02__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,2,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q036_s45""]",2026082304,SUCCESS,,,2026-08-23T11:14:19.741442+00:00,38.508531199768186,6,6,4,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner02__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner02__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,2,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]","[""d_q027_s35"",""d_q027_s45""]","[""d_q036_s45""]",2026082305,SUCCESS,,,2026-08-23T11:14:59.005199+00:00,34.787436600308865,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner02__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner03__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45""]",2026082301,SUCCESS,,,2026-08-23T11:15:34.367848+00:00,32.38306079991162,6,6,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner03__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner03__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45""]",2026082302,SUCCESS,,,2026-08-23T11:16:07.203328+00:00,27.067787599749863,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner03__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner03__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45""]",2026082303,SUCCESS,,,2026-08-23T11:16:35.167836+00:00,27.30265189986676,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner03__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner03__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45""]",2026082304,SUCCESS,,,2026-08-23T11:17:03.266678+00:00,28.33316079992801,6,6,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner03__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__inner03__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,7,d_q036_s45,3,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q036_s50""]","[""d_q027_s50"",""d_q036_s35""]","[""d_q036_s45""]",2026082305,SUCCESS,,,2026-08-23T11:17:32.145804+00:00,32.57331020012498,6,6,6,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__inner03__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__refit__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,7,d_q036_s45,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]",[],"[""d_q036_s45""]",2026082301,SUCCESS,,,2026-08-23T11:18:05.329846+00:00,27.409981000237167,8,8,7,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__refit__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__refit__seed2026082302,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,7,d_q036_s45,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]",[],"[""d_q036_s45""]",2026082302,SUCCESS,,,2026-08-23T11:18:33.263613+00:00,31.101432099938393,8,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__refit__seed2026082302""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__refit__seed2026082303,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,7,d_q036_s45,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]",[],"[""d_q036_s45""]",2026082303,SUCCESS,,,2026-08-23T11:19:04.825710+00:00,29.69245920004323,8,8,5,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__refit__seed2026082303""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__refit__seed2026082304,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,7,d_q036_s45,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]",[],"[""d_q036_s45""]",2026082304,SUCCESS,,,2026-08-23T11:19:34.969207+00:00,34.43683459982276,8,8,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__refit__seed2026082304""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer07__refit__seed2026082305,peak_q_d,INITIAL,"[""q"",""d""]",OUTER_REFIT_SEARCH,peak,7,d_q036_s45,-1,"[""d_q018_s35"",""d_q018_s45"",""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s50""]",[],"[""d_q036_s45""]",2026082305,SUCCESS,,,2026-08-23T11:20:09.885516+00:00,28.25890660006553,8,8,8,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer07__refit__seed2026082305""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
peak_q_d__outer08__inner00__seed2026082301,peak_q_d,INITIAL,"[""q"",""d""]",INNER_SEARCH,peak,8,d_q036_s50,0,"[""d_q018_s50"",""d_q027_s35"",""d_q027_s45"",""d_q027_s50"",""d_q036_s35"",""d_q036_s45""]","[""d_q018_s35"",""d_q018_s45""]","[""d_q036_s50""]",2026082301,SUCCESS,,,2026-08-23T11:20:38.662749+00:00,28.389534399844706,6,6,10,"{""engine"": ""PySR"", ""engine_output_directory"": ""C:\\Users\\xiao.cheng\\Desktop\\科研\\derived\\development\\g5_sr_engine"", ""engine_run_id"": ""peak_q_d__outer08__inner00__seed2026082301""}",453c6a9dbc6ba19d096c9ae6dfb6836b82df3f4ef8501b17a41e60f12dc21a8b,c3fe3963d6eaedd1cc3fbb65c73a0bcf57cb260fd2f6fa9c40d3371f40640a55,
